obj_id,title,dc_type,dates,silver_tier,stratum,ddb_url,heuristic_class,notes,true_class
6TODIZCFLPS3BQJXDDEAYVOLMZP7FHFK,"Frommer Christen Leid und Freud : vorgestellet in einer ... Leichpredigt/ aus den Worten Apoc. 14/ 13. Seelig sind die Todten/ die in dem Herrn sterben/ bey Christlicher Sepultur des ... Cörpers Der ... Frawen Annae Luciae Kämpfinnen/ Des ... Herrn Alberti Wippermanns/ I.Cti, Churf. Brandb. LandRaths im Fürstenthumb Halberstadt ... Ehegattinnen/ Als dieselbe in der Kirchen SS. Bonifacii & Mauritii zu Halberstadt den 25. Junij Anno 1671. ... in sein verordnetes Begräbniß gesetzet worden. gehalten",Leichenpredigt|Monografie,1671 - ,1,Leichenpredigt,https://ddb.de/item/6TODIZCFLPS3BQJXDDEAYVOLMZP7FHFK,EARLY_MODERN_DE,"Early modern markers: ['', '', 'Herrn']",
D6KCS3JHXIEDVCH2WOH35TCHLNG4CXMZ,Gute/ und Böse Tage. Das ist/ Christliche Leichpredigt/ auß dem Siebenden Capittel deß Predigers Salomo: Von deß Menschlichen Lebens Zustand. : Bey ... Begräbniß/ Der ... Anna Cantzelers/ deß ... Heinrich Cantzelers/ Gräfflichen Verwalters im Hertzhorn; in Holstein/ Schawenburgischen Theils: gewesenen lieben Ehelichen Haußfrawen: Welche den fünfften Septembris Anno 1617. ... entschlaffen: Und folgends den 9. Septemb zu Crempen ... zur Erden bestätigt worden.,Leichenpredigt|Monografie,1618,1,Leichenpredigt,https://ddb.de/item/D6KCS3JHXIEDVCH2WOH35TCHLNG4CXMZ,EARLY_MODERN_DE,"Early modern markers: ['', '', 'deß']",
POVMMFR3GNZSNEZXETWH3VGUCHFXNQDU,Euthanasia Davidica Oder Das höchst-vergnügte Absterben eines Christlichen Regenten/ Auß dem 1. Chron. Cap. 30. vers. 28. : Als der ... Herr Marcus Retberg Der löblichen Stadt Lippe höchstverdienter 30. Jähriger Bürgermeister Den XXI. Febr. st. v. des 1696. Jahrs ... entschlaffen/ auch darauff den 26. eiusd. in der Haup[...] Kirchen/ zu S. Marien am Marckte ... ward beygesetzet/ Fürgetragen/ und ... zum Truck verfertiget,Leichenpredigt|Monografie,1696,1,Leichenpredigt,https://ddb.de/item/POVMMFR3GNZSNEZXETWH3VGUCHFXNQDU,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
YQJOMZDRQTU2YC7OH5MT3MNH72QLMWZM,Trostes Süssigkeit Wider Creutz und Todes-Bitterkeit. Auß den XIX. Cap. Hiobs v. 25-27. : Bey Christ- und ansehnlicher Beerdigung Des ... Herrn Johan Leseberges/ gewesenen Fürstl. Br. Lüneb. wolbestelten Ambtmans zu Stolznaw/ Welcher den 20. Decembris Anni 1673. .... entschlaffen/ und den 30. darauff ... begraben worden/ Gezeiget,Leichenpredigt|Monografie,1674,1,Leichenpredigt,https://ddb.de/item/YQJOMZDRQTU2YC7OH5MT3MNH72QLMWZM,EARLY_MODERN_DE,"Early modern markers: ['', '', 'Herrn']",
4Z5KR4CRG5MGPH42X3APNMNFZKFX6GO4,Wittwen Noth/ und Wittwen Rath/ Der Weiland Erbarn/ viel-Ehr- und Tugendreichen Frawen Marien/ Des Weiland Ehrenvesten und Ehren-Wohlgeachten H. Barthol Voigts des Eltern/ vornehmen Buchhändlers allhier zu Leipzig sehl hinterlassener Wittwen : Welche/ nach dem Sie vier und siebentzig Jahr auff dieser Welt mit Ehren zubracht/ am 14 Novembris des 1647. Jahrs ... entschlaffen/ und am 18. darauff ... ist beygesetzet worden,Leichenpredigt|Monografie,1648,1,Leichenpredigt,https://ddb.de/item/4Z5KR4CRG5MGPH42X3APNMNFZKFX6GO4,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
L6YE2SAS5SHB7I3X26I4N6QIANDP2IK5,"Regale Piorum, Der Frommen Vorzug vor den Gottlosen/ Aus den Zwey letzten Versiculn deß XCI. Psalms/ Bey hochansehnlicher Leich-Begängnüß/ Der Hoch-Wolgebohrnen Freylein/ Freylein Barbarä Susannä Eleonorä/ Freyin und Freylein von Regal/ Herrin zu Kranichsfeld/ [et]c. Deß ... Herrn Ernst/ Freyherrn von Metternich ... verlobten Braut/ Und deß ... Herrn Herwarts/ Freyherrns von Regal ... ältisten Freylein Tochter seel. Gedächtnüß : Als dieselbe Im Jahr 1687. den 29. Julii, st. v. Abends/ frisch und gesund/ in Abach/ durch einen zwar plötzlichen doch aber auch gantz seeligen Tod/ aus dieser Sterblichkeit abgefordert/ und darauf den 3. Augusti um 3. Uhr Abends/ mit grossem Gefolge und vielen Thränen/ in dem Gottes-Acker bey Weyh Sanct Peter in Regenspurg dem Leibe nach in ihre Ruhestatt gebracht/ und eingesencket worden",Leichenpredigt|Monografie,1687,1,Leichenpredigt,https://ddb.de/item/L6YE2SAS5SHB7I3X26I4N6QIANDP2IK5,EARLY_MODERN_DE,"Early modern markers: ['deß', '', '']",
VHG5GC7X4N5KGOYXWQQIF74CQWQAFTJ4,"Der Gott-begierige David Und Gott-begierige Christe/ : Bey ansehnlicher Leich-Bestättigung Der Weyland Hoch-Edlen/ Hoch-Ehr und Tugend-begabten Frauen/ Frauen Annen Marien Hantelmannin/ gebohrner Udenien/ Des ... Herrn Conrad Levin Hantelmanns/ Des Hoch-Fürstl. Stiffts St. Blasii Canonici und Fabricatoris, auch fürnehmen Patricii dieser Stadt ... Ehe-Liebsten/ Am ... 22. Julii MDCCXIV. ...",Leichenpredigt|Monografie,1715,0,Leichenpredigt,https://ddb.de/item/VHG5GC7X4N5KGOYXWQQIF74CQWQAFTJ4,EARLY_MODERN_DE,"Early modern markers: ['', '', 'Herrn']",
DBZN2V5KKM6I2THCOLDOL6UVIBHUL5ZU,Christliche Leich- und TrostPredigt Aus der 1. Epistel S. Pauli an den Timotheum c. 6 v. 12. Bey Christlicher-Volckreicher und ansehnlicher Leichbegängnüß Der Weyland Woledlen Viel Ehr- und Tugendreichen Fr: Ilsen/ geborne/ Platen ... Johann Warners/ Erbgesessen zu Gottestorffe/ hertzvielgeliebte Hauß-Ehr/ Welche des ... 1650. Jahres/ den 29. Decembris ... entschlaffen/ deren Cörper folgend dieses 1651. Jahrs/ den 20. Ianuarii/ in ihr Ruhebettlein und Erb-Begräbnüß zu Butzfliet/ ist niedergelassen und eingesencket worden,Leichenpredigt|Monografie,1651 - ,0,Leichenpredigt,https://ddb.de/item/DBZN2V5KKM6I2THCOLDOL6UVIBHUL5ZU,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
BCK5GJCZAZ3YR4I2TW3YAPGTQQF5IPZZ,Christliche Leich-Predigt Auß Ps. 73. v. 25. 26. Bey ansehnlicher/ Volckreicher Leichbegängniß Des ... Herrn/ Adam Andtfeldts/ Fürstlichen Hessischen Schuldtheissen und Capitains zu homberg in Hessen : Welcher in der Neuen Jahrs Nacht ... des 1667ten Jahrs ... seelig verschieden ... aber den 5ten Januarii/ selbigen Jahrs Christlich zur Erden bestattet worden,Leichenpredigt|Monografie,1667,0,Leichenpredigt,https://ddb.de/item/BCK5GJCZAZ3YR4I2TW3YAPGTQQF5IPZZ,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
6IVTOGGL6MDL2JK3SGSQCZ3ZALPCA7OX,Das Auff Hohenschulen brennend und scheinend Lehr-Liecht/ welches auff dem Leuchter der Hoch-Fürstlichen Holsteinischen Academie zum Kiel 29. Jahre geleuchtet In dem ... Hn. Christiano Kortholten/ ... : Welches dem Leibe nach unverhofft ... am 2 April frühe Morgens verloschen ...,Leichenpredigt|Monografie,1694,0,Leichenpredigt,https://ddb.de/item/6IVTOGGL6MDL2JK3SGSQCZ3ZALPCA7OX,EARLY_MODERN_DE,"Early modern markers: ['Auff', '', '']",
VMZ6NFVXSQYOWA4CSKFN5YPRWBOL6UBE,Häußlicher Bey ihrem Kinder-zeugen Verfinsterter Ehe-Sonnen (So sie bleiben im Glauben/ und in der Liebe/ und in der Heiligung sambt der Zucht) Befestigte Seligkeit/ aus I. Timoth. 2. v. 15. : Bey Christlichem Leichen-Begängnis Der ... Frauen Mariae Sophiae/ gebohrner Hillgerin/ Des ... Herrn Matthiae Müllers/ Churfürstl. Durchl. zu Sachsen wohlbestallten Zehend- und Recess-Schreibers/ Vornehmen des Raths ... Hertzliebsten Ehe-Schatzes/ So den 11. Augusti ... entschlaffen/ und den 16. darauf Christlich zur Erden bestattet/ In der Kirchen S. Petri einfältig erwiesen,Leichenpredigt|Monografie,1654 - ,0,Leichenpredigt,https://ddb.de/item/VMZ6NFVXSQYOWA4CSKFN5YPRWBOL6UBE,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
Q252OSNIJUQMDR6OCIEIKOELSM6UFJJ5,"Christliche LeichPredigt/ Auß der Evangelischen Historia/ Von deß Obersten zu Capernaum verstorbenen und aufferweckten Töchterlein. Matth. 9. Bey der Trawrigen Sepultur, Der beyden Adelichen Jungfräwlein und Schwesterlein/ Mariae Elisabeth, Und Dorotheae, Geborner Spitznaß. Deß ... Herrn Wolffgang Spitznaß/ Der Primat ErtzBischofflichen Kirchen zu Magdeburgk Domherrn ... Töchterlein : Welche beyde/ kurtzverrückter Tage/ seliglich im Herrn entschlaffen/ Und den 14. Novembris/ in der DomKirchen zu Magdeburgk ... bestattet/ zu ihrem Ruhebetlin gebracht/ und mit einander in ein Grab gesetzet worden",Leichenpredigt|Monografie,1611,0,Leichenpredigt,https://ddb.de/item/Q252OSNIJUQMDR6OCIEIKOELSM6UFJJ5,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
2UHZ4U6XCIUAQUDVXCO5K75JUUCTHD6A,"Hanna Religiosa, Das ist: Christliche Leichpredigt/ aus dem Text Lucae 2. : gehalten Bey der Begrebnis der Edlen/ Gestrengen und Ehrn VielTugendreichen Matronen und Frawen Annen/ Des weiland Edlen/ Gestrengen und Ehrnvesten Dietrichen von Haugwitz/ uff Flößberg und Kössern/ nachgelassenen Gottseligen Wittiben. Welche daselbst am Tage Mariae Liechtmeß zwischen 2. und 3. uhr/ früe an einem Freytage/ im Jahr 1610. in wahrem Glauben an Jesum Christum/ selig entschlaffen/ und den 12. Februar. folgend in die Kirche zu Leipnitz hinder den Tumlitzer Walde/ Christlich und Adelich zur Ruhestet gebracht worden",Leichenpredigt|Monografie,1610 - ,1,Leichenpredigt,https://ddb.de/item/2UHZ4U6XCIUAQUDVXCO5K75JUUCTHD6A,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
GJR346HFMMQZM2CYZL2A75W6LTXWWREW,Christliche SterbensLust/ Und Was doch einem Christen die Bitterkeit des Todes uberzuckern und durchsüssen solle/ daß er gern und willig/ wenn Gott wil/ sterben/ auch die ihm lieb seyn/ Gott dem Herrn gehorsamblich folgen lassen könne : Bey Ansehnlichem und sehr Volckreichem Begräbniß Des ... Herrn Johannis Olearii ... Pfarrers und Superattendenten der Christlichen Gemein zu Hall in Sachsen/ Welcher am 26. Jan. dieses 1623. Jahrs ... entschlaffen/ und folgenden 29. Christlich zur Erden bestattet worden,Leichenpredigt|Monografie,1623,1,Leichenpredigt,https://ddb.de/item/GJR346HFMMQZM2CYZL2A75W6LTXWWREW,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
WXYI6ZEXWLRE645IUC57U7FG2J2IQU55,"Josias Geminus Oder Vergleichung der beyden Gottseeligsten Regenten/ Josiae des Königs Judae/ Und Gustavi Adolphi, Königs in Schweden/ etc. Hochseeligster Gedächtnuß : Darinnen auch angedeutet wird/ wie in der Heiligen Offenbahrung S. Johannis der Höchstrawerlicher tödtlicher Hintrit der Königl. Majestät in Schweden/ unter dem Bildnuß und in der vergleichung des Todtsfals Josiae, vorhero sey geweissaget und verkündiget worden ; Gottseeligen und Verständigen Hertzen ... vorgestellet/ in einer Christlichen Klag- und Trostpredigt/ Welche auß dem 35. Cap. des 2. Buchs der Chronick am 15. Julii des 1633. Jahrs/ welche zur abführung der Königlichen Leiche nach dem Königreich Schweden bestimmet/ zu Alten Stettin in S. Jacobs Kirchen ... gehalten",Leichenpredigt|Monografie,1633,1,Leichenpredigt,https://ddb.de/item/WXYI6ZEXWLRE645IUC57U7FG2J2IQU55,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
2KI3WWTCYPXLZATGWNFEGKPD7HCK33IE,"Gedechtnis vnd Leichpredigt/|| Aus dem Sechzehenden Capitel des || Büchleins IVDITH.|| Nach dem Tödlichen || Abgang vnd Begräbnis/ Weyland || der ... || Fürstin vnnd Frawen/|| Frawen || DOROTHEA SVSANNA.|| Geborner Pfaltzgräfin bey Rein/etc. Her=||tzogin zu Sachsen/ Landgräfin in Thüringen/ vnd || Marggäfin zu Meissen ... || Gedechtnis.|| Zu Orlamünda den 16.Aprilis/ am || Sontage Iubilate, Anno 1592.ge=||than vnd gehalten || Durch || M.Gregorium Strigenicium Pfarrern vnd || Superintendenten daselbsten.",Leichenpredigt|Monografie,1600,0,Leichenpredigt,https://ddb.de/item/2KI3WWTCYPXLZATGWNFEGKPD7HCK33IE,EARLY_MODERN_DE,"Early modern markers: ['', 'vnd', '']",
7OZWRVTDTKBTELZPVT42E4YY23TRDWRT,Die rechte Glückseeligkeit der Kinder Gottes/ Welche Hier wohl behalten und erhalten/ Die weyland Erbare/ Ehr- und Tugendreiche Frau Maria Treunerin/ Herrn Georgii Zachariae Treuners/ Hoch-Fürstl. Schwartzburg-Rudolstädtischen wohlbestellten Försters zur Katz-Hütten/ gewesene Haus-Ehre/ Als Dieselbe Am 16. April. 1713. war eben der grüne Donnerstag/ zu Nacht zwischen 10. und 11. Uhr seelig verschieden/ Und im Fürstl. Schwartzb. Stadt-Flecken Breitenbach Ihr entseelter Leichnam bey Volckreicher Trauer-Versammlung beerdiget wurde/ In einer Leichen-Predigt Aus dem verlangten Spruche Joh. III. Cap. v. 16.17. dazumahl mündlich/ nun aber auf Begehren/ auch schrifftlich gezeiget hat,Leichenpredigt|Monografie,1713,0,Leichenpredigt,https://ddb.de/item/7OZWRVTDTKBTELZPVT42E4YY23TRDWRT,EARLY_MODERN_DE,"Early modern markers: ['', 'Gottes', '']",
RB6BDD6VEKFTAGPONALSOKHDQCENXCGY,Trawriges-Jauchtzen und jauchendes-Trawren Uber dem/ den 29. Tag Octobr. ... zu Cotbuß von dieser Welt selig genommenem Abschiede/ Der ... Frawen Sophien/ Gebornen von Oppin/ Deß ... Christian von Panwitz ... hinterbliebenen Wittib : Nach Anleitung der Wort deß 89. Psalms ... Ehe der verbliechene/ Adeliche Cörper auffgehoben/ zur Kirchen begleitet/ und von dannen nach gehaltener LeichPredigt zu seinem Ruhebettlein nach Cattlow abgeführet worden,Leichenpredigt|Monografie,1640,0,Leichenpredigt,https://ddb.de/item/RB6BDD6VEKFTAGPONALSOKHDQCENXCGY,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
F2RRUOTASBRRBD3WCBHR3VNVWV3S3MFO,"Christiana Eutanasia. Christliche Güldene Sterb-Kunst : Auß Psalm 73. vers. 23. & 24. Du Herr/ hältest mich bey meiner rechten Hand. Du leitest mich nach deinem Raht/ und nimbst mich endlich mit Ehren an. Bey ... Leich-Begängniß Weyland deß ... Herrn Erasmi Seiffarten/ beyder Rechten vornehmen Doctoris/ auch ... Schöffen/ Eltern Scholarchen, und deß Rahts/ in ... Franckfurt am Mäyn ... Welcher Sontags ... den 3. Iulii 1664 ... entschlaffen/ und ... den 6. Iulii ... ein sein Ruh-Bettlein gelegt worden. Daselbsten erklärt ...",Leichenpredigt|Monografie,1664,1,Leichenpredigt,https://ddb.de/item/F2RRUOTASBRRBD3WCBHR3VNVWV3S3MFO,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
WSSNSGH4BQN76KI4RC3PKSPL7AHS6B75,"Noch eine Ruhe Vor dem geplagten Hiob/ Und Noch eine Ruhe Vor das Volck Gottes/ : Am Sonntage Exaudi, welcher war der Begräbniß-Tag/ bey ansehnlicher Leich-Versammlung Der ... Frauen Dorotheen von Kalm/ Gebohrne von Velstedt/ Des weyland ... Herrn Werner von Kalm/ Vornehmen Patricii dieser Stadt hinterlassene Wittwen/ In der Fürstl. Stiffts-Kirchen St. Blasii allhier/ in einer Leich- und Gedächtniß-Predigt vorgestellet",Leichenpredigt|Monografie,1706 - ,0,Leichenpredigt,https://ddb.de/item/WSSNSGH4BQN76KI4RC3PKSPL7AHS6B75,EARLY_MODERN_DE,"Early modern markers: ['Gottes', '', '']",
T4HMOPX2B6TDCFCMZOLOWFSDNYBN4PFD,"Luctus Propheticus, Oder Prophetische Trawrigkeit : Bey Christlicher Ansehnlicher Sepultur Der weiland Ehrbarn und VielEhr und Tugendsamen Frawen Catharinae Weberin/ Des Ehrwürdigen/ Andächtigen und Wohlgelarten Herrn Joachimi Friderici Trew-fleissigen Pastoris der Gemeine Gottes zu Rohrbeck etc. Hertzlieben HaußEhren/ Seligen. Welche den 7. Martii dieses 1634. Jahres im HErrn Selig verschieden/ ihres Alters 52. Jahr/ und am 12. eiusdem in der Kirchen zu Rohrbeck bestatet/ und in ihr Ruhebettlein begleitet. Auß dem Ezechiele am 24. Capit. Erkläret und außgeleget/ auch auff begehren in Druck befordert",Leichenpredigt|Monografie,1634 - ,1,Leichenpredigt,https://ddb.de/item/T4HMOPX2B6TDCFCMZOLOWFSDNYBN4PFD,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
B5CM3QK5M53TO3TKT3S355JLCCBDVNFP,"Gedächtnisrede, bey eröfneter Gruft der Weiland HochEdlen, HochEhr- und Tugendbegabten Frau Susanna Sybilla Holzhauserin, gebornen Lauberin, Mondtags den 16ten Jenner 1758. zu Ihrem wohlverdienten Andenken in der evangelischen Pfarrkirche bey St. Anna über Hosea 2, 19. 20. gehalten und auf Verlangen dem Druck übergeben",Gelegenheitsschrift:Tod|Leichenpredigt|Monografie,1758 - ,0,Leichenpredigt,https://ddb.de/item/B5CM3QK5M53TO3TKT3S355JLCCBDVNFP,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
GTSDUEAOW5LTT3PUAMUFF73IVXRULKXR,Liebs-Verbindung Ohne Scheidung : Auß Dem VIII. Cap: Röm: v. 38. - 39. ; Zum Leich-Text begehret Von ... Joachim Arnold Wichmann/ Der Medicin vornehmen Doctore und weitberühmten Practico allhier/ Als Derselbe ... am 28. Mart: 1700. ... seelig verstorben/ Und Darauff den Palm-Sonntag/ den 4. April: ... in die Haupt-Kirche S. Andreae begraben wurde,Leichenpredigt|Lyrik|Monografie,1700 - ,1,Leichenpredigt,https://ddb.de/item/GTSDUEAOW5LTT3PUAMUFF73IVXRULKXR,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
IAXSKD4KFSIN4IOV7HVCDL5E36P2VIXG,"Tapffre Resolution Zur Christlichen Beständigkeit : Aus dem Psalm. LXXIII. v. 23. & 24. Bey trauriger Beerdigung Des ... Herrn Casparis Crusii, Fürstl. Braunschweig. Lüneb. wolverordneten Hoff-Predigers .... Anno MDCLXXXII. 19. Nov. ... Der Volck-reichen Versamlung in der St. Catharinae Kirchen vorgetragen/ Und hernach auf hohen Fürstlichen Befehl zum Druck heraus gegeben",Leichenpredigt|Monografie,1683,0,Leichenpredigt,https://ddb.de/item/IAXSKD4KFSIN4IOV7HVCDL5E36P2VIXG,EARLY_MODERN_DE,"Early modern markers: ['', 'Herrn', '']",
DRBJ37PWTLZB4TNGGUSFAQUFUYOXBVSY,Eine Christliche Leichpredigt/ Bey dem Begräbnüs der ... Frawen Appolonien/ Geborne Freytagin/ Des ... Henning von Bortfelds/ Rittmeisters/ [et]c. seligen hinterlassenen Widwe: Welche den 3. Octobris des 1609. Jahrs ... entschlaffen: Und folgends/ den 17. Tag desselbigen Monats ... ist zur Erden bestattet worden,Leichenpredigt|Monografie,1610 - ,0,Leichenpredigt,https://ddb.de/item/DRBJ37PWTLZB4TNGGUSFAQUFUYOXBVSY,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
CXMJ6W4TOYNIF2OVLAZSFLICRRGBRWLO,Kräfftiger Trost In dem Leben/ und sonderlich in dem Sterben/ : Auß dem Herrlichen Kern-Spruch Joh. III. v. 16. Bey ... Leich-Begängnüß/ Deß ... Herrn Henrich Julii von Hinsperg/ Gewesenen wolverdienten Schöffen und deß Raths in ... Franckfurt ... Als dessen verbliechener Leichnam/ auß deme die Seele den 3. Aprilis dieses lauffenden 1674. Jahrs zu ihrem liebsten Erlöser ... auffgefahren/ Den 6. eiusd. ... eingesencket worden/,Leichenpredigt|Monografie,1674,1,Leichenpredigt,https://ddb.de/item/CXMJ6W4TOYNIF2OVLAZSFLICRRGBRWLO,EARLY_MODERN_DE,"Early modern markers: ['', 'Deß', 'Herrn']",
XNDRG4L7MNHV4L2SHHWCRNEH6UXXITQP,"Den sich selbst, und die ihn hören, seelig zu machen bemüheten Schul-Lehrer, Stellete bey Beerdigung ... Hn. M. Gottfried Hoffmanns, Hochverdiendten Rectoris des Gymnasii in Zittau, Als derselbe den 1. Octob. des 1712. Jahres ... seelig entschlaffen, und deßen entseelter Cörper ... zu seiner Ruhe-Stäte, in der Kirche St. Johannis gebracht wurde, Aus dessen Leichen-Texte 1. Joh. II, 1.2. Ob jemand sündiget, so haben wir einen Fürsprecher [et]c. für, und überließ auf Begehren zum Drucke M. Augustus Poßelt, Archi-Diaconus : Wobey mit angefüget worden, zwey eben demselbigen zu Ehren gehaltene Parentationes",Leichenpredigt|Biographie|Monografie,1713,1,Leichenpredigt,https://ddb.de/item/XNDRG4L7MNHV4L2SHHWCRNEH6UXXITQP,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
3KFDAXCKERANM37MSHX4DYTAHBAETCF2,Grundsätze des Handlungs-Rechts : mit besonderer Rücksicht auf das Verlagsrecht des Buchhändlers und das Eigenthumsrecht des Schriftstellers,Monografie,1795,0,Monografie_pre1800,https://ddb.de/item/3KFDAXCKERANM37MSHX4DYTAHBAETCF2,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
QCCFSYMUEPM2LWTWB3BXMRYJZZBNUL7C,M. Joachim Christoph Bertrams Geschichte des symbolischen Anhangs der schmalkaldischen Artickel :worinnen zugleich von verschiedenen andern schmalkaldischen Schriften Melanchthons gehandelt wird,Monografie,1770,0,Monografie_pre1800,https://ddb.de/item/QCCFSYMUEPM2LWTWB3BXMRYJZZBNUL7C,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
PDF73QDA46QIDGBYJYX4ZEWPIDGRQLN2,"Abgetrungener Unterricht von kirchlicher Vereinigung der Protestanten :aus Liebe zur nothleidenden Warheit abgefasset, mit historischen Original-Documenten bestärcket, und allen Evangelischen Lehrern zur Prüfung übergeben",Monografie,1722,0,Monografie_pre1800,https://ddb.de/item/PDF73QDA46QIDGBYJYX4ZEWPIDGRQLN2,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
XWTFXM5IWENTS3S2A7JVA5QOEP2QVJM2,Neue Bemerkungen über England,Monografie,1781,0,Monografie_pre1800,https://ddb.de/item/XWTFXM5IWENTS3S2A7JVA5QOEP2QVJM2,GERMAN,"Year 1781, no early modern markers",
7HAEN4I6MSEIFXECGWBDWF3RZQL5YRKN,"Practica meyster Johannen liechtenbergers, so er vor etzlicher zeit gemacht hat, vonn der grossen Coniunction Saturni vnd Jouis, im[m] vergangnen M.cccc.lxxxiiij. :Deßgleiche[n] eclipsis d[er] Sonne[n] im[m] lxxxv. werende biß ma[n] schreibt M.cccc.lxvij. jare",Monografie,1526,0,Monografie_pre1800,https://ddb.de/item/7HAEN4I6MSEIFXECGWBDWF3RZQL5YRKN,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
UJO6KBM7AEFUWZDGBI4NEG54RFWSUJZO,"Verordnung/ wie das Diebische Abschneiden der Pferde-Schweife und Mähnen zu bestrafen, und was bey dem Handel mit Pferde-Haar beobachtet werden solle : Für das Hertzogthum Schleßwig : De dato Christiansburg zu Copenhagen, den 4ten Dec. Ao. 1741",Monografie,1741,1,Monografie_pre1800,https://ddb.de/item/UJO6KBM7AEFUWZDGBI4NEG54RFWSUJZO,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
UENRSUOM52T676OK6MHYOFQ6FDV6QOPY,Etliche wolgemeinte Glückwuntschungen/ Bey angestelltem Hochzeitlichen Ehren-Fest Des ... Jacob Heinrich Heidenreichs I.U.Dd. Fürstl. Sächs. wolverordneten Hoff-Raths allhier. Und der ... Jungfrau Susannen Margarethen/ Des ... Aegidii Hunni ... gewesenen General-Superintendenten im Fürstenthumb Altenburg Sel. hinterlassene eheleibliche einige Tochter. Von des Herrn Bräutigams Tisch-Gesellschafft überreichet Den 1. Septembr. An. 1657.,Monografie,1657,0,Monografie_pre1800,https://ddb.de/item/UENRSUOM52T676OK6MHYOFQ6FDV6QOPY,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
HQUEIU6SIVQOAEWCVUQF5WB3BA4TTCTF,Ethica : Aus Himlischer unnd Irrdischer Cörper Natur und Eigenschafften genommen,Monografie,1612,0,Monografie_pre1800,https://ddb.de/item/HQUEIU6SIVQOAEWCVUQF5WB3BA4TTCTF,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
WTELDOQ76V3TVFYDN5CFOZR77XUSU4J3,"Vorbereitung auf das Heilige Pfingst-Fest, Den 26ten Maji 1719 ... : in Volckreicher Versammlung Auf dem Waysen-Hause zu Glaucha an Halle gegeben",Monografie,1720,1,Monografie_pre1800,https://ddb.de/item/WTELDOQ76V3TVFYDN5CFOZR77XUSU4J3,EARLY_MODERN_DE,"Early modern markers: ['', '']",
4GGKRW4A7MSPENJ7VBTAQJQQNITWBSCL,Ausführliche Rechtfertigung der Gründe für die Erklärung der Stelle Isaiä VII. Kap. 14. auf Jesum und Mariam :sammt einer Beleuchtung des Isenbiehlischen neuen Versuches,Monografie,1778,0,Monografie_pre1800,https://ddb.de/item/4GGKRW4A7MSPENJ7VBTAQJQQNITWBSCL,EARLY_MODERN_DE,"Early modern markers: ['', '', '']",
J3O6HU2QT5RBOXDWYEQHRWYGAM7OLFFQ,Rapins Vergleichung Homers mit Virgiln,Monografie,1766,0,Monografie_pre1800,https://ddb.de/item/J3O6HU2QT5RBOXDWYEQHRWYGAM7OLFFQ,EARLY_MODERN_DE,Early modern markers: [''],
X5MN5F7EJTDY2V6YII3MOFYZK3QU5R77,"Von Gottes Gnaden Wir Maximilian Joseph, in Ober- und Niedern-Bayrn, auch der Obern-Pfalz Herzog, Pfalz-Graf bey Rhein, des Heil. Röm. Reichs Erz-Truchseß, und Churfürst ... Entbieten allen und jeden Unseren Hof-Raths- und Hof-Cammer Praesidenten ... Unseren Gruß, und Gnad zuvor, und geben denenselben hiemit zu vernehmen: Nachdeme bey Unseren hohen Stellen sich mehrfältig zwischen denen Pfleg-Gerichtern und Maut-Amtern Irr- und Strittigkeiten über die Frag erhoben haben, weme aus beeden bey denen in Wasser gefundenen, oder an das Gestatt ausgeworffenen todten Cörpern das Visum repertum einzuholen von Rechts-wegen gebühre? ... :Gegeben in Unserer Haupt- und Residenz-Stadt München den siebenzehenden Monats-Tag Junii, im ein tausend, sieben hundert, sieben und funfzigisten Jahr",Monografie,1757,0,Monografie_pre1800,https://ddb.de/item/X5MN5F7EJTDY2V6YII3MOFYZK3QU5R77,EARLY_MODERN_DE,"Early modern markers: ['Gottes', '', '']",
Y2TK7HTC7ZICQKERFPK6JZAFLUME4Z6Q,Geschichte des Lebens und der Schriften des Galileo Galilei,Monografie,1787,0,Monografie_pre1800,https://ddb.de/item/Y2TK7HTC7ZICQKERFPK6JZAFLUME4Z6Q,EARLY_MODERN_DE,"Early modern markers: ['', '']",
